id~description~seniority~industry~function~employement_type~location~keywords~title~url~detailed_location~listing_date~company~company_url
3405098909~|=||=|ROLE:|=|Provide database administration support for Oracle 11g/12c/19c, Microsoft SQL Server 20**, MySQL, PostgreSQL|=|Maintain databases for development and test environments.|=|Install, configure, optimize & maintain production databases|=|Support ad-hoc reporting, system training development/delivery, and regulatory system compliance.|=|Support disaster recovery activities|=|Provide support to enhance the performance, integrity, and security of the DB|=|Perform specific SQL Solutions development for maintenance & monitoring|=|Develop data requirements for application/inter-application test plans and test scenarios; verify test results.|=|Develop and maintain documentation|=|Create/alter/replicate databases|=|Ensure data integrity / backup & recovery strategy|=|Work with application support groups to resolve issues.|=|Research and evaluate new and emerging technologies to improve enterprise processes.|=|Provide on-call support (on demand)|=|PROFILE:|=|2-5 years of experience on Oracle 11g/12c/19c Administration including RMAN, DataGuard, RAC…|=|Mastery of the languages SQL, Transact-SQL, PL SQL, and MYSQL|=|Good knowledge of PostgreSQL administration, EFM is a plus.|=|Control of the decision-making: ETL, data warehouse modeling star, Reporting|=|Good knowledge of Linux/ Script Shell|=|Good relational and editorial|=|Autonomous and rigorous|=|Force of proposal|=|English & French are a must|=||=||=|Show more|=||=||=|Show less|=||=|~Entry level~Staffing and Recruiting~Information Technology~Full-time~morocco~python~Database Administrator confirmé Ref. 002916~https://ma.linkedin.com/jobs/view/database-administrator-confirm%C3%A9-ref-002916-at-novancy-one-%C2%A0recrutement-de-talents-du-digital-3405098909?trk=public_jobs_topcard-title~Casablanca, Casablanca-Settat, Morocco~1 month ago~Novancy One | Digital Talent Recruitment~https://ma.linkedin.com/company/novancy-one-cabinet-recrutement-it-digital-casablanca-maroc?trk=public_jobs_topcard-org-name
3431708428~|=||=|Missions:|=|Participer à l'ensemble du cycle de vie de l'application, en mettant l'accent sur le codage et le débogage,|=|Ecrire du code propre et sécurisé pour développer des services fonctionnels Backend,|=|Concevoir et intégrer des APIs REST, SOAP, GraphQL.|=|Participer à la conception technique et à l’intégration des nouveaux produits dans le SI|=|Veiller à la qualité, la performance, la sécurité, la haute disponibilité, et la maîtrise de la dette technique des solutions implémentées|=|Adhérer à la culture du partage des connaissances, l’innovation et la créativité|=|Participer activement aux cérémonies Agile.|=|Profil recherché:|=|Diplômé d'une école d'ingénieurs ou Bac+5 universitaire des filières IT avec 3 à 5 ans d’expérience en tant que développeur Java :|=|Maitrise programmation : Java, JavaEE, JavaScript, Html, Css|=|Maitrise Frameworks et outils : Spring Boot, Spring Security, Spring Data JPA, spring batch, jQuery|=|Conception et Modélisation : UML, Merise|=|Outils de gestion: Git, GitHub, Scrum|=|Sensibilisé aux pratiques techniques: eXtreme Programming, Intégration continue, Développement piloté par les tests, DevOps|=|Aime travailler en équipe (facilitation et collaboration)|=|Attitude de responsabilisation et de team building|=|Une bonne maîtrise des outils de gestion de projets agiles (JIRA, Confleunce)|=||=||=|Show more|=||=||=|Show less|=||=|~Mid-Senior level~Staffing and Recruiting~Engineering and Information Technology~Full-time~morocco~python~Tech Lead API Ref. 003243~https://ma.linkedin.com/jobs/view/tech-lead-api-ref-003243-at-novancy-one-%C2%A0recrutement-de-talents-du-digital-3431708428?trk=public_jobs_topcard-title~Casablanca, Casablanca-Settat, Morocco~2 weeks ago~Novancy One | Digital Talent Recruitment~https://ma.linkedin.com/company/novancy-one-cabinet-recrutement-it-digital-casablanca-maroc?trk=public_jobs_topcard-org-name
3381345017~|=|Who We Are|=|Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we work closely with clients to embrace a transformational approach aimed at benefiting all stakeholders—empowering organizations to grow, build sustainable competitive advantage, and drive positive societal impact.|=|Our diverse, global teams bring deep industry and functional expertise and a range of perspectives that question the status quo and spark change. BCG delivers solutions through leading-edge management consulting, technology and design, and corporate and digital ventures. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, fueled by the goal of helping our clients thrive and enabling them to make the world a better place.|=|BCG Platinion|=|As a seamlessly integrated part of the BCG network, we provide consulting services focused on the development and implementation of business-critical IT architecture and digital solutions. We create technology platforms and deliver exceptionally customized solutions of the future for our clients, from data strategies to next-generation customer journey solutions and transformational business models. We solve the most daunting challenges that companies face today and envision for tomorrow. Our style is entrepreneurial – nimble and innovative, with multifaceted, cross-functional teams and completely vendor-independent. Our unique selling proposition is technology expertise and delivery excellence.|=|Platinion was founded in 2000. Since then, we have grown continuously and successfully. Today we have offices in Europe, North and South America, Asia Pacific and Africa.|=|Practice Area Profile|=|As a seamlessly integrated part of the BCG network, we provide consulting services focused on the development and implementation of business-critical IT architecture and digital solutions. We create technology platforms and deliver exceptionally customized solutions of the future for our clients, from data strategies to next-generation customer journey solutions and transformational business models. We solve the most daunting challenges that companies face today and envision for tomorrow. Our style is entrepreneurial – nimble and innovative, with multifaceted, cross-functional teams and completely vendor-independent. Our unique selling proposition is technology expertise and delivery excellence.|=|Platinion was founded in 2000. Since then, we have grown continuously and successfully. Today we have offices in Europe, North and South America and Asia Pacific.|=|What You'll Do|=|As a Manager, you will work closely with our client’s leadership teams to understand their key challenges, define IT strategies, win buy-in for your recommendations and lead BCG case team members to transform client potential into performance.|=|You will deploy customized IT strategies, digital platforms and architecture in order to leverage the digital potential of our customers with state of the art tools such as cloud computing, AI, blockchain, microservices and containerization. You will evaluate and coach our clients’ technology teams, manage quality and risk while maintaining client expectations and escalations.|=|Besides giving direction on the functional, execution and management of the project you will be given end-to-end responsibility for larger, highly technical and more complex modules within the project and begin to develop specialized knowledge to help you solve our clients problems. Together with our clients you will develop convincing IT strategies, concepts and solutions, applying your sound technical know-how along with your analytical and conceptual skills.|=|You will start to take on team lead responsibilities and demonstrate intellectual leadership directing diverse teams of consulting talent. Your role will also be to help team members flourish through thought leadership, team mentoring, knowledge sharing, giving frequent feedback and creating opportunities for team members to learn and grow. You will also personally develop and grow by being exposed to new and complex challenges daily.|=|Finally as a Manager you will contribute to the Practice Area development and help to build the BCG brand as a digital leader.|=|What You'll Bring (Experience & Qualifications)|=|[8+] years’ experience in IT strategy and consulting, professional software development or IT project management (with teams of five or more)|=|You will have relevant experience from a top consulting firm (focused on technology, digital initiatives) and have led the design and management of IT implementation and strategy projects|=|A strategic thinker, entrepreneurial, able to work creatively and analytically in a problem-solving environment|=|Outstanding analytical and conceptual skills, strong customer focus and mental agility with a results orientation|=|Strong technical expertise in at least two of the following areas:|=|IT Modernisation; Solution & Enterprise Architecture|=|Marketing, Sales & Service Platforms (CRM)|=|Physical & Digital Channels (Including Mobile)|=|ERP (SAP) &Manufacturing Platforms|=|Banking & Insurance Platforms|=|People, HR, Collaboration Platforms|=|Applied Intelligence, Machine Learning, RPA, Chatbots, Blockchain, IOT|=|DevOps & Bimodal IT|=|Data Analytics, Big Data, Data Platforms|=|Cyber Security|=|Experience with the management of decision process at C-Level|=|Able to present different architecture models to clients, develop MVP architecture and IT landscape modernisation roadmaps|=|Deep expertise with modern tool-sets in Agile environments, legacy modernization and modern approaches to technology|=|Know-how to drive operational and client service excellence, presenting project results to C-Level|=|Experience of writing white papers on your areas of expertise|=|Proven practice development: Hiring mentoring and developing both individuals & teams|=|Managing requirements and configuration of large-scale system implementations|=|Leading and running workshops at peer level and facilitating client meetings|=|Delivering IT due diligence, assessments, recommendations and future-state designs|=|Strong business acumen; can frame complex problems in appropriate business contexts|=|Preferred industry background: Retail, Banking, Insurance, Utility, Oil, Gas and Telco|=|Have the power of presence to network and build internal and external trusted relationships and new business development|=|Ability to work under pressure and willingness to travel to clients world-wide|=|Highly professional and rigorous, results-oriented, driven and hard-working|=|Have excellent verbal and written communication skills in English|=|A University degree with above average academic performance in a STEM related field or business management|=|BCG Managing Directors and Partners (MDP’s)|=|PLA Managing Directors (MD’s)|=|BCG Consultants at all levels|=|PLA Consultants at all levels|=|Clients, vendors, partners|=||=||=|Show more|=||=||=|Show less|=||=|~Mid-Senior level~Business Consulting and Services~Other~Full-time~morocco~data science~Manager - Platinion Casablanca~https://ma.linkedin.com/jobs/view/manager-platinion-casablanca-at-boston-consulting-group-bcg-3381345017?trk=public_jobs_topcard-title~Casablanca, Casablanca-Settat, Morocco~1 week ago~Boston Consulting Group (BCG)~https://www.linkedin.com/company/boston-consulting-group?trk=public_jobs_topcard-org-name
3443484150~|=||=|About Agoda|=|Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.|=|Get to know our team:|=|The Marketing team at Agoda is highly data-driven and focused on developing at-scale, measurable marketing programs designed to improve the lifetime value of Agoda customers. The team combines a blend of the best analysts, marketing strategists and data scientists, collectively building a team that thrives on data, creative ideas and technology. . The Marketing leadership fosters a great learning environment, providing the opportunity to learn and grow by working closely with experts from a diverse variety of backgrounds from across the globe.|=|Due to continued expansion,|=|there are multiple analyst roles within the marketing team across different marketing channels. While the scope will vary depending on these channels, here are some examples:|=|Experimentation and optimizing campaign performance: Experiment with ads/campaign structures and bidding& pricing strategies on partners such as Google, Bing, Tripadvisor, Trivago and other search engines. Adapt to new product features and roll out changes from successful tests|=|Modeling: Analyze vast amounts of data generated by experiments, develop predictive models using data science techniques (eg. understanding impact on bookings from large scale TV campaigns or demand elasticity from pricing optimization) and liaise with product teams on implementation roadmap|=|Reporting, analysis and insights: Building dashboards to track performance, derive insights, understand growth levers and communicate recommendations via presentations to stakeholders|=|What you’ll Need to Succeed:|=|Bachelor’s degree or higher from top university in a quantitative subject (computer science, mathematics, engineering business or science)|=|Excellent verbal and written communication skills in English|=|2+ years experience in data crunching from top-tier consulting, investment banking, private equity or strategy/business for a fast-growing globaltech company|=|Experience in one or more data analysis packages or databases, eg., SAS, R, SPSS, Python, VBA, SQL and visualization tools, eg. Tableau, Power BI|=|Ability to move fast and be efficient, making decisions on objective evidence rather than subjective gut feel|=|Innate desire to take ownership, make an impact and influence outcomes|=|Excellent organizational skills, attention to detail and ability to work independently|=|It’s great if you have:|=|Experience in digital marketing or ecommerce|=|Experience with A/B testing and other testing metrics|=|Strong presentation and negotiation skills|=|Skills that foster collaboration and team spirit|=|#STRA#ANLS#MRKT#3 #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #washdc #tirana #yerevan #sydney #melbourne #perth #vienna #graz #linz #baku #minsk #brussels #antwerp #ghent #charleroi #liege #saopaolo #sofia #toronto #vancouver #montreal #shanghai #beijing #shenzhen #zagreb #cyprus #prague #Brno #Ostrava #copenhagen #cairo #alexandria #giza #estonia #helsinki #paris #nice #marseille #rouen #lyon #toulouse #tbilisi #berlin #munich #hamburg #stuttgart #cologne #frankfurt #dusseldorf #dortmund #essen #Bremen #leipzig #dresden #hanover #nuremberg #athens #hongkong #budapest #bangalore #newdelhi #jakarta #bali #bandung #dublin #telaviv #milan #rome #naples #turin #palermo #venice #bologna #florence #tokyo #osaka #yokohama #nagoya #okinawa #fukuoka #sapporo #amman #irbid #riga #beirut #tripoli #vilnius #luxembourg #kualalumpur #malta #chisinau #amsterdam #oslo #jerusalem #manila #warsaw #krakow #sintra #lisbon #porto #braga #cascais #loures #amadora #almada #doha #alrayyan #bucharest #moscow #saintpetersburg #riyadh #jeddah #mecca #medina #belgrade #singapore #bratislava #capetown #johannesburg #seoul #barcelona #madrid #valencia #seville #bilbao #malaga #oviedo #alicante #laspalmas #zaragozbanga #stockholm #zurich #geneva #basel #taipei #tainan #taichung #kaohsiung #Phuket #bangkok #istanbul #ankara #izmir #dubai #abudhabi #sharjah #london #manchester #liverpool #edinburgh #kiev #hcmc #hanoi #sanaa #taiz #aden #gibraltar #marrakech #lodz #wroclaw #poznan #Gdansk #szczecin #bydgoszcz #lublin #katowice #rio #salvador #fortaleza #brasilia #belo #belem #manaus #curitiba #portoalegre #saoluis data representation data analysis SQL data analytics analytics python (programming language) data mining data science r (programming language) tableau analytical skills data visualization databases business analysis business intelligence (bi) microsoft sql server machine learning statistics microsoft power bi java finance shopee traveloka google facebook ctrip trip.com makemytrip grab amazon pandas (software) artificial intelligence (ai) information technology capital one accenture upwork deloitte mckinsey bain microsoft uber lyft gojek lazada alibaba shopify expedia skyscanner|=|Equal Opportunity Employer|=|At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.|=|We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .|=|To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.|=||=||=|Show more|=||=||=|Show less|=||=|~Associate~Technology, Information and Internet~Marketing and Sales~Full-time~morocco~data science~Analyst & Senior Analyst- Pay Per Click, Marketing (Bangkok Based, relocation provided)~https://ma.linkedin.com/jobs/view/analyst-senior-analyst-pay-per-click-marketing-bangkok-based-relocation-provided-at-agoda-3443484150?trk=public_jobs_topcard-title~Marrakesh, Marrakesh-Safi, Morocco~1 week ago~Agoda~https://sg.linkedin.com/company/agoda?trk=public_jobs_topcard-org-name
3406478169~|=||=|About Agoda|=|Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.|=|Key Areas of Focus:|=|In this role, you’ll get to:|=|Strategy|=|: Conduct analyses to identify growth opportunities and prioritize investment areas in APAC for Strategic Partnerships team based on analytical insights, industry trends, and changing competitive landscape.|=|Analytics|=|: Leverage data & tools to analyze SP performance and identify appropriate levers to improve performance.|=|Cross-functional projects|=|: Work with different teams inside SP (B2B, White Label, Affiliates, Financial Institutions, different markets across APAC, etc.) and outside of SP (product, marketing, supply, finance, etc.) to drive initiatives.|=|Performance management|=|: Maintain and optimize a performance management system for the department, including a large team of account managers|=|Data & tools|=|: Oversee SP data infrastructure to ensure data accuracy, completeness, and timeliness. Design, manage, and oversee the maintenance of data tools to support decision making.|=|Performance reporting|=|: Preparing updates on business performance, proposals, and recommendations to senior management.|=|Pricing Experiments|=|: Optimize pricing strategy and make decisions based on A/B experiments.|=|What you’ll Need to Succeed:|=||=|4+ years of total experience with Consulting, Data Analytics, Strategy, Business Development, Business Intelligence, or other relevant fields|=|Proven ability to leverage analytics and quantitative methods to break down ambiguous problems and come up with recommendations|=|Growth mindset and excited to work on a variety of functional areas|=|Entrepreneurial and not afraid to be hands-on on the work|=|Experience working in a fast-paced and high growth environment|=|Excellent communication skills (both verbal and written in English) with ability to work well across multiple stakeholders|=|It’s Great if you have:|=|Ability to write in SQL a plus, or willingness to learn|=|Ability to use Tableau a plus, or willingness to learn|=|Bachelor’s degree in Statistics, Computer Science, Economics, Mathematics a plus|=|#STRA#ANLS#MRKT#3 #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #washdc #tirana #yerevan #sydney #melbourne #perth #vienna #graz #linz #baku #minsk #brussels #antwerp #ghent #charleroi #liege #saopaolo #sofia #toronto #vancouver #montreal #shanghai #beijing #shenzhen #zagreb #cyprus #prague #Brno #Ostrava #copenhagen #cairo #alexandria #giza #estonia #helsinki #paris #nice #marseille #rouen #lyon #toulouse #tbilisi #berlin #munich #hamburg #stuttgart #cologne #frankfurt #dusseldorf #dortmund #essen #Bremen #leipzig #dresden #hanover #nuremberg #athens #hongkong #budapest #bangalore #newdelhi #jakarta #bali #bandung #dublin #telaviv #milan #rome #naples #turin #palermo #venice #bologna #florence #tokyo #osaka #yokohama #nagoya #okinawa #fukuoka #sapporo #amman #irbid #riga #beirut #tripoli #vilnius #luxembourg #kualalumpur #malta #chisinau #amsterdam #oslo #jerusalem #manila #warsaw #krakow #sintra #lisbon #porto #braga #cascais #loures #amadora #almada #doha #alrayyan #bucharest #moscow #saintpetersburg #riyadh #jeddah #mecca #medina #belgrade #singapore #bratislava #capetown #johannesburg #seoul #barcelona #madrid #valencia #seville #bilbao #malaga #oviedo #alicante #laspalmas #zaragozbanga #stockholm #zurich #geneva #basel #taipei #tainan #taichung #kaohsiung #Phuket #bangkok #istanbul #ankara #izmir #dubai #abudhabi #sharjah #london #manchester #liverpool #edinburgh #kiev #hcmc #hanoi #sanaa #taiz #aden #gibraltar #marrakech #lodz #wroclaw #poznan #Gdansk #szczecin #bydgoszcz #lublin #katowice #rio #salvador #fortaleza #brasilia #belo #belem #manaus #curitiba #portoalegre #saoluis data representation data analysis SQL data analytics analytics python (programming language) data mining data science r (programming language) tableau analytical skills data visualization databases business analysis business intelligence (bi) microsoft sql server machine learning statistics microsoft power bi java finance shopee traveloka google facebook ctrip trip.com makemytrip grab amazon pandas (software) artificial intelligence (ai) information technology capital one accenture upwork deloitte mckinsey bain microsoft uber lyft gojek lazada alibaba shopify expedia skyscanner|=|Equal Opportunity Employer|=|At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.|=|We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .|=|To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.|=||=||=|Show more|=||=||=|Show less|=||=|~Associate~Technology, Information and Internet~Business Development and Sales~Full-time~morocco~data science~Senior Analyst / Associate Manager- Strategic Partnership (Bangkok based, relocation provided)~https://ma.linkedin.com/jobs/view/senior-analyst-associate-manager-strategic-partnership-bangkok-based-relocation-provided-at-agoda-3406478169?trk=public_jobs_topcard-title~Marrakesh, Marrakesh-Safi, Morocco~2 weeks ago~Agoda~https://sg.linkedin.com/company/agoda?trk=public_jobs_topcard-org-name
3443485095~|=||=|About Agoda|=|Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.|=|Get to know our team:|=|The Marketing team at Agoda is highly data-driven and focused on developing at-scale, measurable marketing programs designed to improve the lifetime value of Agoda customers. The team combines a blend of the best analysts, marketing strategists and data scientists, collectively building a team that thrives on data, creative ideas and technology. . The Marketing leadership fosters a great learning environment, providing the opportunity to learn and grow by working closely with experts from a diverse variety of backgrounds from across the globe.|=|Due to continued expansion,|=|there are multiple analyst roles within the marketing team across different marketing channels. While the scope will vary depending on these channels, here are some examples:|=|Experimentation and optimizing campaign performance: Experiment with ads/campaign structures and bidding& pricing strategies on partners such as Google, Bing, Tripadvisor, Trivago and other search engines. Adapt to new product features and roll out changes from successful tests|=|Modeling: Analyze vast amounts of data generated by experiments, develop predictive models using data science techniques (eg. understanding impact on bookings from large scale TV campaigns or demand elasticity from pricing optimization) and liaise with product teams on implementation roadmap|=|Reporting, analysis and insights: Building dashboards to track performance, derive insights, understand growth levers and communicate recommendations via presentations to stakeholders|=|What you’ll Need to Succeed:|=|Bachelor’s degree or higher from top university in a quantitative subject (computer science, mathematics, engineering business or science)|=|Excellent verbal and written communication skills in English|=|2+ years experience in data crunching from top-tier consulting, investment banking, private equity or strategy/business for a fast-growing globaltech company|=|Experience in one or more data analysis packages or databases, eg., SAS, R, SPSS, Python, VBA, SQL and visualization tools, eg. Tableau, Power BI|=|Ability to move fast and be efficient, making decisions on objective evidence rather than subjective gut feel|=|Innate desire to take ownership, make an impact and influence outcomes|=|Excellent organizational skills, attention to detail and ability to work independently|=|It’s great if you have:|=|Experience in digital marketing or ecommerce|=|Experience with A/B testing and other testing metrics|=|Strong presentation and negotiation skills|=|Skills that foster collaboration and team spirit|=|#STRA#ANLS#MRKT#3 #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #washdc #tirana #yerevan #sydney #melbourne #perth #vienna #graz #linz #baku #minsk #brussels #antwerp #ghent #charleroi #liege #saopaolo #sofia #toronto #vancouver #montreal #shanghai #beijing #shenzhen #zagreb #cyprus #prague #Brno #Ostrava #copenhagen #cairo #alexandria #giza #estonia #helsinki #paris #nice #marseille #rouen #lyon #toulouse #tbilisi #berlin #munich #hamburg #stuttgart #cologne #frankfurt #dusseldorf #dortmund #essen #Bremen #leipzig #dresden #hanover #nuremberg #athens #hongkong #budapest #bangalore #newdelhi #jakarta #bali #bandung #dublin #telaviv #milan #rome #naples #turin #palermo #venice #bologna #florence #tokyo #osaka #yokohama #nagoya #okinawa #fukuoka #sapporo #amman #irbid #riga #beirut #tripoli #vilnius #luxembourg #kualalumpur #malta #chisinau #amsterdam #oslo #jerusalem #manila #warsaw #krakow #sintra #lisbon #porto #braga #cascais #loures #amadora #almada #doha #alrayyan #bucharest #moscow #saintpetersburg #riyadh #jeddah #mecca #medina #belgrade #singapore #bratislava #capetown #johannesburg #seoul #barcelona #madrid #valencia #seville #bilbao #malaga #oviedo #alicante #laspalmas #zaragozbanga #stockholm #zurich #geneva #basel #taipei #tainan #taichung #kaohsiung #Phuket #bangkok #istanbul #ankara #izmir #dubai #abudhabi #sharjah #london #manchester #liverpool #edinburgh #kiev #hcmc #hanoi #sanaa #taiz #aden #gibraltar #marrakech #lodz #wroclaw #poznan #Gdansk #szczecin #bydgoszcz #lublin #katowice #rio #salvador #fortaleza #brasilia #belo #belem #manaus #curitiba #portoalegre #saoluis data representation data analysis SQL data analytics analytics python (programming language) data mining data science r (programming language) tableau analytical skills data visualization databases business analysis business intelligence (bi) microsoft sql server machine learning statistics microsoft power bi java finance shopee traveloka google facebook ctrip trip.com makemytrip grab amazon pandas (software) artificial intelligence (ai) information technology capital one accenture upwork deloitte mckinsey bain microsoft uber lyft gojek lazada alibaba|=|shopify expedia skyscanner|=|Equal Opportunity Employer|=|At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.|=|We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .|=|To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.|=||=||=|Show more|=||=||=|Show less|=||=|~Associate~Technology, Information and Internet~Marketing and Sales~Full-time~morocco~data science~Senior Analyst- Display Marketing (Bangkok Based, relocation provided)~https://ma.linkedin.com/jobs/view/senior-analyst-display-marketing-bangkok-based-relocation-provided-at-agoda-3443485095?trk=public_jobs_topcard-title~Marrakesh, Marrakesh-Safi, Morocco~1 week ago~Agoda~https://sg.linkedin.com/company/agoda?trk=public_jobs_topcard-org-name
